"item_name","user_name","hours","user_id","item_id","rating"
"Dota 2",242094123,7.4,7321,97,0.364918217710096
"Dota 2",161777161,30,4630,97,0.562605752961083
"Dota 2",35729292,1086,538,97,0.920473773265652
"Dota 2",237022317,10.4,7165,97,0.424985899605189
"Dota 2",242207850,5,7323,97,0.296672306824591
"Dota 2",79049613,26,1712,97,0.547941342357586
"Dota 2",2643609,0.4,37,97,0.0273547659334461
"Dota 2",170473291,75,4966,97,0.665256627185561
"Dota 2",242242432,2,7325,97,0.102086858432036
"Dota 2",176563564,64,5187,97,0.651156232374506
"Dota 2",191937457,3.4,5787,97,0.223914269599549
"Dota 2",301935887,30,8484,97,0.562605752961083
"Dota 2",181321171,25,5350,97,0.545121263395375
"Dota 2",284897982,2.1,8097,97,0.106880992667795
"Dota 2",182825830,33,5422,97,0.574450084602368
"Dota 2",196677424,16.6,5958,97,0.496615905245347
"Dota 2",302004137,4.9,8486,97,0.293288212069938
"Dota 2",245816621,9.7,7435,97,0.414269599548787
"Dota 2",61632730,2.5,1207,97,0.150310208685843
"Dota 2",242345802,3.1,7329,97,0.203045685279188
"Dota 2",196873040,0.9,5965,97,0.0634517766497462
"Dota 2",168069262,514,4873,97,0.853637901861251
"Dota 2",285167092,2.9,8102,97,0.186689227298364
"Dota 2",128934005,7.4,3442,97,0.364918217710096
"Dota 2",121199670,6753,3173,97,0.999153976311345
"Dota 2",16154372,409,211,97,0.826847151720246
"Dota 2",167418202,1635,4847,97,0.955724760293292
"Dota 2",134213189,2.4,3626,97,0.138747884940778
"Dota 2",285380840,33,8105,97,0.574450084602368
"Dota 2",146762928,0.4,4080,97,0.0273547659334461
"Dota 2",215776525,414,6663,97,0.828257191201352
"Dota 2",81672131,426,1790,97,0.831077270163563
"Dota 2",165101762,14.6,4756,97,0.474619289340102
"Dota 2",215844562,179,6668,97,0.745346869712351
"Dota 2",181894864,0.8,5380,97,0.0592216582064298
"Dota 2",295363571,0.3,8281,97,0.0160744500846024
"Dota 2",207406826,4.4,6401,97,0.273547659334461
"Dota 2",216598286,375,6694,97,0.818668922729835
"Dota 2",231777525,18.7,7031,97,0.511280315848844
"Dota 2",206210282,795,6346,97,0.891144952058657
"Dota 2",141706846,4067,3889,97,0.994077834179364
"Dota 2",257064839,7.5,7712,97,0.367738296672307
"Dota 2",207347046,2.8,6399,97,0.177664974619289
"Dota 2",173273313,2.5,5062,97,0.150310208685843
"Dota 2",257056644,8.7,7711,97,0.395375070501974
"Dota 2",189818681,1.5,5707,97,0.0862944162436548
"Dota 2",212157817,27,6554,97,0.551043429216018
"Dota 2",235788745,10.5,7128,97,0.426677946982515
"Dota 2",302545663,0.7,8504,97,0.0547095318668923
"Dota 2",176024097,3.4,5164,97,0.223914269599549
"Dota 2",295649583,16.9,8293,97,0.498871968415116
"Dota 2",234459658,6.9,7095,97,0.352791878172589
"Dota 2",183005527,6.4,5431,97,0.343203609701072
"Dota 2",152476201,372,4259,97,0.817540891144951
"Dota 2",147159299,3.3,4092,97,0.217710095882685
"Dota 2",177050329,1497,5202,97,0.948674562887764
"Dota 2",66090440,95,1340,97,0.690637337845459
"Dota 2",295759540,9.3,8296,97,0.408347433728144
"Dota 2",257256783,220,7718,97,0.765087422447827
"Dota 2",172006888,1.1,5021,97,0.0730400451212634
"Dota 2",110104967,0.2,2796,97,0.00394811054709532
"Dota 2",86256882,6015,1950,97,0.998871968415123
"Dota 2",295872242,50,8299,97,0.622109419063733
"Dota 2",79715089,3.5,1731,97,0.230118443316413
"Dota 2",136495026,16.1,3694,97,0.491539763113367
"Dota 2",245168247,2.7,7414,97,0.171460800902425
"Dota 2",186305384,91,5565,97,0.686125211505922
"Dota 2",183068343,15.3,5435,97,0.482515510434292
"Dota 2",174266284,4.5,5101,97,0.277495769881557
"Dota 2",151960085,30,4245,97,0.562605752961083
"Dota 2",32847394,6,471,97,0.33248730964467
"Dota 2",296188061,3.8,8308,97,0.243372814438804
"Dota 2",10218563,19.3,122,97,0.516074450084602
"Dota 2",191396022,2.7,5762,97,0.171460800902425
"Dota 2",207647609,4.2,6412,97,0.263677382966723
"Dota 2",63990035,2.5,1269,97,0.150310208685843
"Dota 2",93290614,1760,2204,97,0.959390862944166
"Dota 2",252016836,27,7598,97,0.551043429216018
"Dota 2",203950540,8.3,6261,97,0.385504794134236
"Dota 2",138294341,10.1,3754,97,0.421319796954315
"Dota 2",113667989,465,2922,97,0.840101522842638
"Dota 2",172195770,5.4,5029,97,0.312464749012972
"Dota 2",107256941,78,2698,97,0.670614777213762
"Dota 2",163924362,10,4710,97,0.419627749576988
"Dota 2",187883872,2.4,5624,97,0.138747884940778
"Dota 2",111182405,1143,2839,97,0.924703891708969
"Dota 2",187357674,2.3,5603,97,0.127185561195713
"Dota 2",72717958,1173,1529,97,0.928087986463622
"Dota 2",141773234,1944,3895,97,0.967005076142137
"Dota 2",154730370,0.4,4341,97,0.0273547659334461
"Dota 2",103563010,3353,2557,97,0.989847715736047
"Dota 2",185825658,2.7,5535,97,0.171460800902425
"Dota 2",176410694,9.1,5180,97,0.403553299492386
"Dota 2",146022542,1.9,4056,97,0.0995487873660462
"Dota 2",246969153,2.5,7465,97,0.150310208685843
"Dota 2",176449171,1310,5184,97,0.938522278623804
"Dota 2",150828477,2.9,4212,97,0.186689227298364
"Dota 2",14962163,5.3,194,97,0.307106598984772
"Dota 2",149194171,79,4148,97,0.671742808798646
"Dota 2",247032504,49,7467,97,0.620699379582628
"Dota 2",48525807,1870,821,97,0.965031020868589
"Dota 2",189963855,29,5715,97,0.558375634517766
"Dota 2",254089285,14.2,7644,97,0.469543147208122
"Dota 2",149331941,4.4,4152,97,0.273547659334461
"Dota 2",130553575,1103,3512,97,0.921883812746758
"Dota 2",283815388,1.1,8079,97,0.0730400451212634
"Dota 2",280832360,318,8026,97,0.802594472645233
"Dota 2",234950941,115,7108,97,0.707557811618725
"Dota 2",298478157,3.7,8384,97,0.23716864072194
"Dota 2",188189790,1,5636,97,0.0676818950930626
"Dota 2",308406683,3.6,8624,97,0.233220530174845
"Dota 2",148576413,146,4128,97,0.728708403835307
"Dota 2",212875606,2.6,6575,97,0.160744500846024
"Dota 2",112647787,2609,2880,97,0.982233502538077
"Dota 2",94510414,588,2252,97,0.865764241398758
"Dota 2",141918091,411,3900,97,0.827411167512689
"Dota 2",146427029,756,4067,97,0.88663282571912
"Dota 2",81591317,86,1789,97,0.679357021996616
"Dota 2",229363165,86,6980,97,0.679357021996616
"Dota 2",152291766,509,4252,97,0.852227862380145
"Dota 2",130810920,12.6,3519,97,0.453186689227298
"Dota 2",67492611,0.7,1374,97,0.0547095318668923
"Dota 2",189658710,3,5697,97,0.194021432600113
"Dota 2",55426012,1,998,97,0.0676818950930626
"Dota 2",136891549,53,3710,97,0.630569655950366
"Dota 2",50797633,1434,889,97,0.94529046813311
"Dota 2",7249363,0.2,84,97,0.00394811054709532
"Dota 2",52567955,6964,926,97,0.999435984207566
"Dota 2",217681801,18.9,6722,97,0.51297236322617
"Dota 2",197579025,969,5996,97,0.909475465313029
"Dota 2",222600281,1,6850,97,0.0676818950930626
"Dota 2",192531211,2.3,5809,97,0.127185561195713
"Dota 2",95853467,0.2,2301,97,0.00394811054709532
"Dota 2",176645108,3.7,5189,97,0.23716864072194
"Dota 2",195289372,9.2,5907,97,0.405527354765933
"Dota 2",170474212,0.2,4967,97,0.00394811054709532
"Dota 2",139016142,5.1,3793,97,0.300902425267908
"Dota 2",213231597,2.1,6584,97,0.106880992667795
"Dota 2",188366796,555,5643,97,0.862380146644104
"Dota 2",195219679,3.3,5906,97,0.217710095882685
"Dota 2",181722972,1719,5371,97,0.957416807670618
"Dota 2",221657386,6.8,6820,97,0.350817822899041
"Dota 2",103804924,3704,2571,97,0.992385786802038
"Dota 2",146693761,7.4,4077,97,0.364918217710096
"Dota 2",201713909,401,6166,97,0.824873096446699
"Dota 2",221670883,15.6,6821,97,0.486181613085166
"Dota 2",168087108,1368,4875,97,0.941624365482236
"Dota 2",134448504,6.9,3632,97,0.352791878172589
"Dota 2",175831055,6.2,5158,97,0.338973491257755
"Dota 2",152945749,825,4277,97,0.895375070501974
"Dota 2",26762388,235,339,97,0.771573604060912
"Dota 2",215786295,45,6664,97,0.610265087422447
"Dota 2",168135178,7,4877,97,0.356175972927242
"Dota 2",139122042,54,3796,97,0.632543711223914
"Dota 2",239163602,277,7226,97,0.788212069937957
"Dota 2",60296891,361,1164,97,0.815002820078961
"Dota 2",213560822,9.8,6594,97,0.416807670614777
"Dota 2",166119884,8.1,4791,97,0.382684715172025
"Dota 2",178761785,18.6,5263,97,0.510998307952623
"Dota 2",234262106,38,7087,97,0.591370558375634
"Dota 2",197765864,4.5,6005,97,0.277495769881557
"Dota 2",148761419,4,4133,97,0.2526790750141
"Dota 2",248155783,2.8,7489,97,0.177664974619289
"Dota 2",202700286,2.5,6214,97,0.150310208685843
"Dota 2",220302789,2.6,6792,97,0.160744500846024
"Dota 2",277967574,194,7982,97,0.753243090806541
"Dota 2",139181289,3.7,3800,97,0.23716864072194
"Dota 2",117573012,29,3050,97,0.558375634517766
"Dota 2",136092449,87,3683,97,0.681049069373942
"Dota 2",163275488,33,4685,97,0.574450084602368
"Dota 2",10599862,96,129,97,0.690919345741681
"Dota 2",103943711,4.9,2575,97,0.293288212069938
"Dota 2",158324196,861,4471,97,0.899323181049069
"Dota 2",248258315,29,7495,97,0.558375634517766
"Dota 2",113570611,211,2920,97,0.762549351381837
"Dota 2",108114779,41,2736,97,0.60067681895093
"Dota 2",203831787,1.4,6259,97,0.0831923293852228
"Dota 2",115487966,0.5,2987,97,0.0375070501974055
"Dota 2",138919253,760,3784,97,0.887196841511562
"Dota 2",108484523,226,2745,97,0.768189509306259
"Dota 2",197904909,23,6011,97,0.534122955442752
"Dota 2",147498227,7.6,4102,97,0.370276367738297
"Dota 2",190305564,23,5728,97,0.534122955442752
"Dota 2",147551308,302,4103,97,0.797518330513253
"Dota 2",166243691,20,4799,97,0.521150592216582
"Dota 2",191244808,1,5759,97,0.0676818950930626
"Dota 2",158974308,53,4500,97,0.630569655950366
"Dota 2",193693887,2.3,5851,97,0.127185561195713
"Dota 2",204703234,29,6290,97,0.558375634517766
"Dota 2",164399809,201,4721,97,0.756909193457416
"Dota 2",288600692,240,8162,97,0.773265651438239
"Dota 2",156274884,3,4394,97,0.194021432600113
"Dota 2",168828396,503,4906,97,0.85081782289904
"Dota 2",44321815,1054,717,97,0.91737168640722
"Dota 2",186333740,6.6,5568,97,0.346305696559504
"Dota 2",205867397,3.2,6332,97,0.210941906373378
"Dota 2",262577480,15.5,7811,97,0.484771573604061
"Dota 2",259791209,22,7771,97,0.527918781725888
"Dota 2",204795948,5.2,6293,97,0.303440496333897
"Dota 2",148959028,22,4143,97,0.527918781725888
"Dota 2",149009099,2.7,4144,97,0.171460800902425
"Dota 2",113039667,117,2896,97,0.709813874788494
"Dota 2",132196353,970,3567,97,0.910039481105471
"Dota 2",239926593,5.3,7249,97,0.307106598984772
"Dota 2",168985094,40,4913,97,0.598702763677383
"Dota 2",259891015,62,7777,97,0.64692611393119
"Dota 2",127851637,974,3402,97,0.911167512690356
"Dota 2",258430515,4,7736,97,0.2526790750141
"Dota 2",177426132,5.7,5217,97,0.323463056965595
"Dota 2",182229935,0.1,5390,97,0
"Dota 2",169006380,123,4914,97,0.713479977439368
"Dota 2",204198891,2.3,6267,97,0.127185561195713
"Dota 2",240254341,16.6,7255,97,0.496615905245347
"Dota 2",240328249,115,7259,97,0.707557811618725
"Dota 2",308178753,14.6,8615,97,0.474619289340102
"Dota 2",4834220,474,57,97,0.843767625493513
"Dota 2",243767019,2.6,7380,97,0.160744500846024
"Dota 2",124763074,964,3295,97,0.908629441624366
"Dota 2",185907866,454,5540,97,0.837281443880427
"Dota 2",135554311,0.5,3668,97,0.0375070501974055
"Dota 2",18149166,989,234,97,0.91229554427524
"Dota 2",159150588,5.3,4507,97,0.307106598984772
"Dota 2",180648547,0.6,5322,97,0.0490693739424704
"Dota 2",238481802,4.8,7205,97,0.290186125211506
"Dota 2",146116064,2.5,4059,97,0.150310208685843
"Dota 2",84824859,845,1903,97,0.897067117879301
"Dota 2",216088282,0.8,6678,97,0.0592216582064298
"Dota 2",176453461,170,5185,97,0.740270727580371
"Dota 2",76243637,5.1,1645,97,0.300902425267908
"Dota 2",276285300,86,7959,97,0.679357021996616
"Dota 2",217368291,431,6715,97,0.831923293852226
"Dota 2",197467350,2.7,5990,97,0.171460800902425
"Dota 2",132286953,743,3569,97,0.885222786238014
"Dota 2",99096740,1704,2410,97,0.956852791878176
"Dota 2",229173482,9.4,6973,97,0.40975747320925
"Dota 2",214412158,2.2,6620,97,0.117033276931754
"Dota 2",133964193,548,3620,97,0.860970107162999
"Dota 2",202340310,4.6,6195,97,0.281443880428652
"Dota 2",308692673,2.9,8631,97,0.186689227298364
"Dota 2",127603833,1843,3392,97,0.963620981387483
"Dota 2",152741550,1.7,4266,97,0.0924985899605189
"Dota 2",140435453,6.3,3841,97,0.341511562323745
"Dota 2",58618147,34,1106,97,0.577834179357022
"Dota 2",73726855,773,1567,97,0.888888888888889
"Dota 2",38317154,2730,591,97,0.984771573604067
"Dota 2",203631881,54,6248,97,0.632543711223914
"Dota 2",129602040,16.1,3473,97,0.491539763113367
"Dota 2",222679413,2.1,6852,97,0.106880992667795
"Dota 2",9946133,4.4,116,97,0.273547659334461
"Dota 2",181262663,19.8,5345,97,0.520022560631697
"Dota 2",240508393,62,7270,97,0.64692611393119
"Dota 2",199466958,2.9,6072,97,0.186689227298364
"Dota 2",260538236,12.8,7792,97,0.455160744500846
"Dota 2",149579610,881,4163,97,0.901861252115059
"Dota 2",67694595,5608,1381,97,0.997743936830239
"Dota 2",114142213,2.3,2935,97,0.127185561195713
"Dota 2",120181402,193,3139,97,0.751833051325436
"Dota 2",152867378,39,4273,97,0.594472645234066
"Dota 2",164511211,0.9,4725,97,0.0634517766497462
"Dota 2",207869089,46,6417,97,0.61336717428088
"Dota 2",229822547,303,6988,97,0.798082346305695
"Dota 2",11813637,2341,149,97,0.977157360406097
"Dota 2",214980969,6.6,6631,97,0.346305696559504
"Dota 2",10162301,30,119,97,0.562605752961083
"Dota 2",137079357,41,3716,97,0.60067681895093
"Dota 2",244376049,477,7394,97,0.844895657078397
"Dota 2",215022297,3.2,6634,97,0.210941906373378
"Dota 2",215060251,116,6636,97,0.708685843203609
"Dota 2",166081897,770,4789,97,0.888606880992667
"Dota 2",240671554,11.3,7274,97,0.436830231246475
"Dota 2",66052983,8.5,1338,97,0.390298928369994
"Dota 2",137075650,7.6,3715,97,0.370276367738297
"Dota 2",170201716,234,4953,97,0.77100958826847
"Dota 2",38323067,1.3,592,97,0.0798082346305697
"Dota 2",111130695,1763,2836,97,0.959954878736609
"Dota 2",219822826,0.5,6783,97,0.0375070501974055
"Dota 2",127208680,0.5,3377,97,0.0375070501974055
"Dota 2",231450817,9.9,7026,97,0.418217710095883
"Dota 2",145844862,4,4044,97,0.2526790750141
"Dota 2",201763859,448,6171,97,0.835307388606879
"Dota 2",2753525,132,38,97,0.720812182741116
"Dota 2",47457723,0.4,797,97,0.0273547659334461
"Dota 2",189106314,12.7,5676,97,0.454032712915962
"Dota 2",281933068,9.7,8046,97,0.414269599548787
"Dota 2",215911849,108,6670,97,0.70107163000564
"Dota 2",210019205,0.4,6486,97,0.0273547659334461
"Dota 2",163235405,469,4683,97,0.841511562323744
"Dota 2",134224287,259,3628,97,0.78116187253243
"Dota 2",302437973,0.8,8498,97,0.0592216582064298
"Dota 2",208071792,6.6,6426,97,0.346305696559504
"Dota 2",175948419,249,5163,97,0.777495769881556
"Dota 2",206326595,38,6351,97,0.591370558375634
"Dota 2",64060101,3539,1274,97,0.990975747320932
"Dota 2",139396034,10.8,3808,97,0.431190073322053
"Dota 2",125191585,7,3309,97,0.356175972927242
"Dota 2",139404987,3,3809,97,0.194021432600113
"Dota 2",49893565,976,867,97,0.911449520586577
"Dota 2",147154527,542,4091,97,0.859842075578115
"Dota 2",187498422,6.8,5609,97,0.350817822899041
"Dota 2",191244342,1368,5758,97,0.941624365482236
"Dota 2",249858021,0.9,7537,97,0.0634517766497462
"Dota 2",186885794,14.2,5587,97,0.469543147208122
"Dota 2",293349681,10.4,8230,97,0.424985899605189
"Dota 2",109175936,3,2768,97,0.194021432600113
"Dota 2",230967602,76,7008,97,0.666948674562887
"Dota 2",228063098,15.1,6948,97,0.481105470953187
"Dota 2",180394356,7.7,5311,97,0.373096446700508
"Dota 2",142967660,4,3935,97,0.2526790750141
"Dota 2",142721011,69,3925,97,0.658488437676255
"Dota 2",151234988,1406,4226,97,0.943316412859562
"Dota 2",191421015,6,5763,97,0.33248730964467
"Dota 2",250159880,7.6,7544,97,0.370276367738297
"Dota 2",161964288,4,4636,97,0.2526790750141
"Dota 2",35701646,764,537,97,0.887760857304004
"Dota 2",198350044,137,6028,97,0.723914269599548
"Dota 2",203058502,116,6230,97,0.708685843203609
"Dota 2",168802795,81,4905,97,0.673434856175973
"Dota 2",187851224,240,5622,97,0.773265651438239
"Dota 2",166439004,451,4803,97,0.835589396503101
"Dota 2",161974027,5.7,4637,97,0.323463056965595
"Dota 2",157467012,28,4448,97,0.554709531866892
"Dota 2",29852387,10.1,408,97,0.421319796954315
"Dota 2",175223006,3.8,5142,97,0.243372814438804
"Dota 2",218680215,14.8,6752,97,0.477157360406091
"Dota 2",132381775,1994,3573,97,0.969261139311905
"Dota 2",47364777,2.3,791,97,0.127185561195713
"Dota 2",200321746,167,6114,97,0.73998871968415
"Dota 2",273817824,6.7,7924,97,0.348843767625493
"Dota 2",136695520,7.3,3701,97,0.363790186125211
"Dota 2",145508370,2.3,4029,97,0.127185561195713
"Dota 2",159428605,1033,4522,97,0.915961646926115
"Dota 2",78799565,1906,1707,97,0.966159052453473
"Dota 2",255306029,5.1,7674,97,0.300902425267908
"Dota 2",101602586,762,2492,97,0.887478849407783
"Dota 2",178233300,189,5242,97,0.749858996051888
"Dota 2",143157943,2,3943,97,0.102086858432036
"Dota 2",181000177,5,5334,97,0.296672306824591
"Dota 2",293714386,4.4,8244,97,0.273547659334461
"Dota 2",185849750,6.6,5539,97,0.346305696559504
"Dota 2",240312742,17.1,7257,97,0.501128031584884
"Dota 2",176445735,127,5182,97,0.717428087986463
"Dota 2",94299484,22,2245,97,0.527918781725888
"Dota 2",146055391,2.1,4057,97,0.106880992667795
"Dota 2",201282160,15.6,6149,97,0.486181613085166
"Dota 2",308280913,2.3,8619,97,0.127185561195713
"Dota 2",57181405,7.2,1052,97,0.361534122955443
"Dota 2",136135322,0.4,3684,97,0.0273547659334461
"Dota 2",162999869,39,4674,97,0.594472645234066
"Dota 2",169159974,120,4917,97,0.711787930062041
"Dota 2",201283792,209,6150,97,0.761139311900732
"Dota 2",76787637,700,1654,97,0.879582628313592
"Dota 2",209817175,0.5,6478,97,0.0375070501974055
"Dota 2",281216836,59,8032,97,0.642695995487873
"Dota 2",286706280,35,8135,97,0.581218274111675
"Dota 2",12760368,0.1,164,97,0
"Dota 2",165034415,3.6,4751,97,0.233220530174845
"Dota 2",252217917,5.5,7607,97,0.315848843767626
"Dota 2",209043288,3.2,6456,97,0.210941906373378
"Dota 2",171594027,65,5003,97,0.65228426395939
"Dota 2",113423671,2979,2911,97,0.987027636773836
"Dota 2",97622055,9.7,2366,97,0.414269599548787
"Dota 2",303789064,2,8547,97,0.102086858432036
"Dota 2",256297825,5.7,7693,97,0.323463056965595
"Dota 2",170177311,17.8,4950,97,0.506204173716864
"Dota 2",236877694,2.2,7162,97,0.117033276931754
"Dota 2",249056919,46,7519,97,0.61336717428088
"Dota 2",171057893,381,4987,97,0.819796954314719
"Dota 2",284526944,178,8090,97,0.744218838127466
"Dota 2",209120214,9.8,6459,97,0.416807670614777
"Dota 2",146463817,12.2,4069,97,0.449520586576424
"Dota 2",146449077,1233,4068,97,0.931754089114497
"Dota 2",150720815,417,4205,97,0.828539199097573
"Dota 2",111551727,3085,2853,97,0.988437676254942
"Dota 2",199500064,403,6073,97,0.82515510434292
"Dota 2",203650036,5.1,6250,97,0.300902425267908
"Dota 2",154316707,1534,4327,97,0.950648618161311
"Dota 2",125017535,0.9,3304,97,0.0634517766497462
"Dota 2",294797577,10.1,8265,97,0.421319796954315
"Dota 2",109486584,0.1,2781,97,0
"Dota 2",113544961,4,2916,97,0.2526790750141
"Dota 2",131690275,1344,3548,97,0.941342357586015
"Dota 2",152861732,485,4272,97,0.847151720248166
"Dota 2",154393235,107,4330,97,0.699097574732092
"Dota 2",132748085,9.2,3578,97,0.405527354765933
"Dota 2",224853414,4.7,6884,97,0.28595600676819
"Dota 2",156619742,0.5,4413,97,0.0375070501974055
"Dota 2",178615518,32,5256,97,0.569937958262831
"Dota 2",175806506,92,5155,97,0.687817258883249
"Dota 2",178675666,58,5257,97,0.641567963902989
"Dota 2",294939683,82,8270,97,0.674844895657078
"Dota 2",135929781,2.5,3677,97,0.150310208685843
"Dota 2",299037840,1.9,8402,97,0.0995487873660462
"Dota 2",169919297,4.8,4936,97,0.290186125211506
"Dota 2",292158722,4.9,8206,97,0.293288212069938
"Dota 2",251267603,4.7,7578,97,0.28595600676819
"Dota 2",141571751,3.4,3879,97,0.223914269599549
"Dota 2",127344335,1154,3384,97,0.926113931190075
"Dota 2",182859939,134,5425,97,0.721940214326001
"Dota 2",252978483,3.8,7622,97,0.243372814438804
"Dota 2",101248210,797,2477,97,0.8917089678511
"Dota 2",107383658,28,2707,97,0.554709531866892
"Dota 2",21535912,8,269,97,0.379864636209814
"Dota 2",219958874,54,6788,97,0.632543711223914
"Dota 2",302442858,53,8499,97,0.630569655950366
"Dota 2",166689541,347,4813,97,0.811054709531866
"Dota 2",146979551,1.5,4085,97,0.0862944162436548
"Dota 2",237298602,15.5,7175,97,0.484771573604061
"Dota 2",257044655,140,7710,97,0.724760293288211
"Dota 2",275699008,8.3,7945,97,0.385504794134236
"Dota 2",193226877,0.3,5839,97,0.0160744500846024
"Dota 2",169953184,18,4939,97,0.507896221094191
"Dota 2",261602452,598,7801,97,0.867456288776084
"Dota 2",202760244,222,6220,97,0.765933446136491
"Dota 2",181453879,247,5355,97,0.776367738296671
"Dota 2",171911285,32,5017,97,0.569937958262831
"Dota 2",195606876,6.4,5918,97,0.343203609701072
"Dota 2",160469883,0.4,4568,97,0.0273547659334461
"Dota 2",103638409,3.1,2562,97,0.203045685279188
"Dota 2",63441290,292,1250,97,0.793570219966158
"Dota 2",168733900,6.8,4900,97,0.350817822899041
"Dota 2",257319909,13,7720,97,0.457416807670615
"Dota 2",176150662,491,5169,97,0.84827975183305
"Dota 2",248356320,38,7497,97,0.591370558375634
"Dota 2",179001580,1243,5270,97,0.933164128595602
"Dota 2",110104315,2.6,2795,97,0.160744500846024
"Dota 2",129102620,550,3449,97,0.861534122955441
"Dota 2",163308692,1456,4688,97,0.947264523406658
"Dota 2",218478781,4,6745,97,0.2526790750141
"Dota 2",131237387,7.1,3532,97,0.359842075578116
"Dota 2",205804636,2.3,6327,97,0.127185561195713
"Dota 2",72842694,0.7,1530,97,0.0547095318668923
"Dota 2",192105970,1.6,5795,97,0.0899605188945291
"Dota 2",157047851,9.9,4430,97,0.418217710095883
"Dota 2",187642265,37,5615,97,0.588832487309644
"Dota 2",176225382,2.6,5173,97,0.160744500846024
"Dota 2",194885661,10.1,5891,97,0.421319796954315
"Dota 2",206536991,300,6361,97,0.79667230682459
"Dota 2",202906503,10.4,6228,97,0.424985899605189
"Dota 2",108575170,5.2,2750,97,0.303440496333897
"Dota 2",246461215,132,7454,97,0.720812182741116
"Dota 2",30239820,190,419,97,0.750141003948109
"Dota 2",133024750,3692,3587,97,0.991821771009595
"Dota 2",251956525,309,7593,97,0.7994923857868
"Dota 2",238013546,28,7192,97,0.554709531866892
"Dota 2",185743629,5,5533,97,0.296672306824591
"Dota 2",246626691,2.2,7456,97,0.117033276931754
"Dota 2",246650796,7.9,7458,97,0.377608573040045
"Dota 2",206595308,112,6367,97,0.704455724760293
"Dota 2",150326378,1.8,4189,97,0.0967287084038353
"Dota 2",138349389,4.6,3756,97,0.281443880428652
"Dota 2",246688925,61,7460,97,0.644670050761421
"Dota 2",127461395,3481,3386,97,0.990693739424711
"Dota 2",138375115,319,3757,97,0.803440496333896
"Dota 2",100942835,1412,2469,97,0.944444444444447
"Dota 2",204014532,192,6264,97,0.751269035532994
"Dota 2",153164320,9.7,4290,97,0.414269599548787
"Dota 2",183241744,1.5,5444,97,0.0862944162436548
"Dota 2",225987202,3.8,6910,97,0.243372814438804
"Dota 2",286095646,2.6,8124,97,0.160744500846024
"Dota 2",280539948,52,8022,97,0.627467569091934
"Dota 2",283539952,23,8072,97,0.534122955442752
"Dota 2",40212239,0.8,629,97,0.0592216582064298
"Dota 2",155342268,0.4,4366,97,0.0273547659334461
"Dota 2",280352750,2.5,8019,97,0.150310208685843
"Dota 2",35177894,0.4,525,97,0.0273547659334461
"Dota 2",102825821,3.1,2533,97,0.203045685279188
"Dota 2",190003864,1299,5717,97,0.937958262831361
"Dota 2",169218314,61,4918,97,0.644670050761421
"Dota 2",183315077,1.2,5447,97,0.0767061477721376
"Dota 2",252083412,4,7603,97,0.2526790750141
"Dota 2",298447605,125,8380,97,0.716018048505358
"Dota 2",70408902,108,1452,97,0.70107163000564
"Dota 2",248840697,8.4,7513,97,0.387760857304004
"Dota 2",117217039,60,3040,97,0.643824027072758
"Dota 2",244163929,122,7388,97,0.713197969543147
"Dota 2",155673786,2653,4371,97,0.98307952622674
"Dota 2",212886835,5.5,6576,97,0.315848843767626
"Dota 2",222182106,452,6843,97,0.835871404399322
"Dota 2",152133579,76,4250,97,0.666948674562887
"Dota 2",199075040,17.6,6058,97,0.504230118443316
"Dota 2",34919318,0.3,516,97,0.0160744500846024
"Dota 2",126522515,3.1,3355,97,0.203045685279188
"Dota 2",184519153,0.2,5485,97,0.00394811054709532
"Dota 2",21061921,41,264,97,0.60067681895093
"Dota 2",87734805,0.2,2002,97,0.00394811054709532
"Dota 2",130764464,1790,3518,97,0.961364918217714
"Dota 2",284165884,5.7,8086,97,0.323463056965595
"Dota 2",27545486,1.5,361,97,0.0862944162436548
"Dota 2",48080423,2.1,808,97,0.106880992667795
"Dota 2",79319075,29,1721,97,0.558375634517766
"Dota 2",298614625,8,8392,97,0.379864636209814
"Dota 2",129522238,110,3472,97,0.703327693175409
"Dota 2",140580839,583,3846,97,0.864636209813873
"Dota 2",221379737,67,6812,97,0.65482233502538
"Dota 2",97667936,26,2369,97,0.547941342357586
"Dota 2",221443125,275,6816,97,0.787366046249294
"Dota 2",146584740,4.7,4072,97,0.28595600676819
"Dota 2",267053376,0.2,7861,97,0.00394811054709532
"Dota 2",247741393,67,7479,97,0.65482233502538
"Dota 2",179758802,1391,5289,97,0.94275239706712
"Dota 2",142004534,94,3905,97,0.689791314156796
"Dota 2",195202264,212,5905,97,0.763395375070501
"Dota 2",251087552,17.3,7572,97,0.501974055273548
"Dota 2",167343650,99,4841,97,0.692611393119007
"Dota 2",152929009,21,4275,97,0.524816694867456
"Dota 2",111316830,1395,2844,97,0.943034404963341
"Dota 2",238858519,29,7216,97,0.558375634517766
"Dota 2",195406396,35,5909,97,0.581218274111675
"Dota 2",110761091,100,2819,97,0.693739424703891
"Dota 2",104721942,3.3,2605,97,0.217710095882685
"Dota 2",199841615,1325,6095,97,0.94021432600113
"Dota 2",211180419,6.1,6522,97,0.334743372814439
"Dota 2",171765197,4,5010,97,0.2526790750141
"Dota 2",163662283,16.4,4698,97,0.494641849971799
"Dota 2",121168851,69,3172,97,0.658488437676255
"Dota 2",219566087,66,6777,97,0.653412295544275
"Dota 2",161046658,4.2,4588,97,0.263677382966723
